,state_list,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
18798,"[0, 2, 0, 0, 1, 2, 1, 2, 2]",020012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18799,"[1, 2, 0, 0, 1, 2, 1, 2, 2]",120012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18800,"[2, 2, 0, 0, 1, 2, 1, 2, 2]",220012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18801,"[0, 0, 1, 0, 1, 2, 1, 2, 2]",001012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18802,"[1, 0, 1, 0, 1, 2, 1, 2, 2]",101012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18803,"[2, 0, 1, 0, 1, 2, 1, 2, 2]",201012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18804,"[0, 1, 1, 0, 1, 2, 1, 2, 2]",011012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18805,"[1, 1, 1, 0, 1, 2, 1, 2, 2]",111012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18806,"[2, 1, 1, 0, 1, 2, 1, 2, 2]",211012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18807,"[0, 2, 1, 0, 1, 2, 1, 2, 2]",021012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18808,"[1, 2, 1, 0, 1, 2, 1, 2, 2]",121012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18809,"[2, 2, 1, 0, 1, 2, 1, 2, 2]",221012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18810,"[0, 0, 2, 0, 1, 2, 1, 2, 2]",002012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18811,"[1, 0, 2, 0, 1, 2, 1, 2, 2]",102012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18812,"[2, 0, 2, 0, 1, 2, 1, 2, 2]",202012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18813,"[0, 1, 2, 0, 1, 2, 1, 2, 2]",012012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18814,"[1, 1, 2, 0, 1, 2, 1, 2, 2]",112012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18815,"[2, 1, 2, 0, 1, 2, 1, 2, 2]",212012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18816,"[0, 2, 2, 0, 1, 2, 1, 2, 2]",022012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18817,"[1, 2, 2, 0, 1, 2, 1, 2, 2]",122012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18818,"[2, 2, 2, 0, 1, 2, 1, 2, 2]",222012122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18819,"[0, 0, 0, 1, 1, 2, 1, 2, 2]",000112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18820,"[1, 0, 0, 1, 1, 2, 1, 2, 2]",100112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18821,"[2, 0, 0, 1, 1, 2, 1, 2, 2]",200112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18822,"[0, 1, 0, 1, 1, 2, 1, 2, 2]",010112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18823,"[1, 1, 0, 1, 1, 2, 1, 2, 2]",110112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18824,"[2, 1, 0, 1, 1, 2, 1, 2, 2]",210112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18825,"[0, 2, 0, 1, 1, 2, 1, 2, 2]",020112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18826,"[1, 2, 0, 1, 1, 2, 1, 2, 2]",120112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18827,"[2, 2, 0, 1, 1, 2, 1, 2, 2]",220112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18828,"[0, 0, 1, 1, 1, 2, 1, 2, 2]",001112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18829,"[1, 0, 1, 1, 1, 2, 1, 2, 2]",101112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18830,"[2, 0, 1, 1, 1, 2, 1, 2, 2]",201112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18831,"[0, 1, 1, 1, 1, 2, 1, 2, 2]",011112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18832,"[1, 1, 1, 1, 1, 2, 1, 2, 2]",111112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18833,"[2, 1, 1, 1, 1, 2, 1, 2, 2]",211112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18834,"[0, 2, 1, 1, 1, 2, 1, 2, 2]",021112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18835,"[1, 2, 1, 1, 1, 2, 1, 2, 2]",121112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18836,"[2, 2, 1, 1, 1, 2, 1, 2, 2]",221112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18837,"[0, 0, 2, 1, 1, 2, 1, 2, 2]",002112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18838,"[1, 0, 2, 1, 1, 2, 1, 2, 2]",102112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18839,"[2, 0, 2, 1, 1, 2, 1, 2, 2]",202112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18840,"[0, 1, 2, 1, 1, 2, 1, 2, 2]",012112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18841,"[1, 1, 2, 1, 1, 2, 1, 2, 2]",112112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18842,"[2, 1, 2, 1, 1, 2, 1, 2, 2]",212112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18843,"[0, 2, 2, 1, 1, 2, 1, 2, 2]",022112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18844,"[1, 2, 2, 1, 1, 2, 1, 2, 2]",122112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18845,"[2, 2, 2, 1, 1, 2, 1, 2, 2]",222112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18846,"[0, 0, 0, 2, 1, 2, 1, 2, 2]",000212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18847,"[1, 0, 0, 2, 1, 2, 1, 2, 2]",100212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18848,"[2, 0, 0, 2, 1, 2, 1, 2, 2]",200212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18849,"[0, 1, 0, 2, 1, 2, 1, 2, 2]",010212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18850,"[1, 1, 0, 2, 1, 2, 1, 2, 2]",110212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18851,"[2, 1, 0, 2, 1, 2, 1, 2, 2]",210212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18852,"[0, 2, 0, 2, 1, 2, 1, 2, 2]",020212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18853,"[1, 2, 0, 2, 1, 2, 1, 2, 2]",120212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18854,"[2, 2, 0, 2, 1, 2, 1, 2, 2]",220212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18855,"[0, 0, 1, 2, 1, 2, 1, 2, 2]",001212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18856,"[1, 0, 1, 2, 1, 2, 1, 2, 2]",101212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18857,"[2, 0, 1, 2, 1, 2, 1, 2, 2]",201212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18858,"[0, 1, 1, 2, 1, 2, 1, 2, 2]",011212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18859,"[1, 1, 1, 2, 1, 2, 1, 2, 2]",111212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18860,"[2, 1, 1, 2, 1, 2, 1, 2, 2]",211212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18861,"[0, 2, 1, 2, 1, 2, 1, 2, 2]",021212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18862,"[1, 2, 1, 2, 1, 2, 1, 2, 2]",121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18863,"[2, 2, 1, 2, 1, 2, 1, 2, 2]",221212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18864,"[0, 0, 2, 2, 1, 2, 1, 2, 2]",002212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18865,"[1, 0, 2, 2, 1, 2, 1, 2, 2]",102212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18866,"[2, 0, 2, 2, 1, 2, 1, 2, 2]",202212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18867,"[0, 1, 2, 2, 1, 2, 1, 2, 2]",012212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18868,"[1, 1, 2, 2, 1, 2, 1, 2, 2]",112212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18869,"[2, 1, 2, 2, 1, 2, 1, 2, 2]",212212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18870,"[0, 2, 2, 2, 1, 2, 1, 2, 2]",022212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18871,"[1, 2, 2, 2, 1, 2, 1, 2, 2]",122212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18872,"[2, 2, 2, 2, 1, 2, 1, 2, 2]",222212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18873,"[0, 0, 0, 0, 2, 2, 1, 2, 2]",000022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18874,"[1, 0, 0, 0, 2, 2, 1, 2, 2]",100022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18875,"[2, 0, 0, 0, 2, 2, 1, 2, 2]",200022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18876,"[0, 1, 0, 0, 2, 2, 1, 2, 2]",010022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18877,"[1, 1, 0, 0, 2, 2, 1, 2, 2]",110022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18878,"[2, 1, 0, 0, 2, 2, 1, 2, 2]",210022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18879,"[0, 2, 0, 0, 2, 2, 1, 2, 2]",020022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18880,"[1, 2, 0, 0, 2, 2, 1, 2, 2]",120022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18881,"[2, 2, 0, 0, 2, 2, 1, 2, 2]",220022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18882,"[0, 0, 1, 0, 2, 2, 1, 2, 2]",001022122,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18883,"[1, 0, 1, 0, 2, 2, 1, 2, 2]",101022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18884,"[2, 0, 1, 0, 2, 2, 1, 2, 2]",201022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18885,"[0, 1, 1, 0, 2, 2, 1, 2, 2]",011022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18886,"[1, 1, 1, 0, 2, 2, 1, 2, 2]",111022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18887,"[2, 1, 1, 0, 2, 2, 1, 2, 2]",211022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18888,"[0, 2, 1, 0, 2, 2, 1, 2, 2]",021022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18889,"[1, 2, 1, 0, 2, 2, 1, 2, 2]",121022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18890,"[2, 2, 1, 0, 2, 2, 1, 2, 2]",221022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18891,"[0, 0, 2, 0, 2, 2, 1, 2, 2]",002022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18892,"[1, 0, 2, 0, 2, 2, 1, 2, 2]",102022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18893,"[2, 0, 2, 0, 2, 2, 1, 2, 2]",202022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18894,"[0, 1, 2, 0, 2, 2, 1, 2, 2]",012022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18895,"[1, 1, 2, 0, 2, 2, 1, 2, 2]",112022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18896,"[2, 1, 2, 0, 2, 2, 1, 2, 2]",212022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18897,"[0, 2, 2, 0, 2, 2, 1, 2, 2]",022022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18898,"[1, 2, 2, 0, 2, 2, 1, 2, 2]",122022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18899,"[2, 2, 2, 0, 2, 2, 1, 2, 2]",222022122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900,"[0, 0, 0, 1, 2, 2, 1, 2, 2]",000122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18901,"[1, 0, 0, 1, 2, 2, 1, 2, 2]",100122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18902,"[2, 0, 0, 1, 2, 2, 1, 2, 2]",200122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18903,"[0, 1, 0, 1, 2, 2, 1, 2, 2]",010122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18904,"[1, 1, 0, 1, 2, 2, 1, 2, 2]",110122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18905,"[2, 1, 0, 1, 2, 2, 1, 2, 2]",210122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18906,"[0, 2, 0, 1, 2, 2, 1, 2, 2]",020122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18907,"[1, 2, 0, 1, 2, 2, 1, 2, 2]",120122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18908,"[2, 2, 0, 1, 2, 2, 1, 2, 2]",220122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18909,"[0, 0, 1, 1, 2, 2, 1, 2, 2]",001122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18910,"[1, 0, 1, 1, 2, 2, 1, 2, 2]",101122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18911,"[2, 0, 1, 1, 2, 2, 1, 2, 2]",201122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18912,"[0, 1, 1, 1, 2, 2, 1, 2, 2]",011122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18913,"[1, 1, 1, 1, 2, 2, 1, 2, 2]",111122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18914,"[2, 1, 1, 1, 2, 2, 1, 2, 2]",211122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18915,"[0, 2, 1, 1, 2, 2, 1, 2, 2]",021122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18916,"[1, 2, 1, 1, 2, 2, 1, 2, 2]",121122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18917,"[2, 2, 1, 1, 2, 2, 1, 2, 2]",221122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18918,"[0, 0, 2, 1, 2, 2, 1, 2, 2]",002122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18919,"[1, 0, 2, 1, 2, 2, 1, 2, 2]",102122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18920,"[2, 0, 2, 1, 2, 2, 1, 2, 2]",202122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18921,"[0, 1, 2, 1, 2, 2, 1, 2, 2]",012122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18922,"[1, 1, 2, 1, 2, 2, 1, 2, 2]",112122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18923,"[2, 1, 2, 1, 2, 2, 1, 2, 2]",212122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18924,"[0, 2, 2, 1, 2, 2, 1, 2, 2]",022122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18925,"[1, 2, 2, 1, 2, 2, 1, 2, 2]",122122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18926,"[2, 2, 2, 1, 2, 2, 1, 2, 2]",222122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18927,"[0, 0, 0, 2, 2, 2, 1, 2, 2]",000222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18928,"[1, 0, 0, 2, 2, 2, 1, 2, 2]",100222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18929,"[2, 0, 0, 2, 2, 2, 1, 2, 2]",200222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18930,"[0, 1, 0, 2, 2, 2, 1, 2, 2]",010222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18931,"[1, 1, 0, 2, 2, 2, 1, 2, 2]",110222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18932,"[2, 1, 0, 2, 2, 2, 1, 2, 2]",210222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18933,"[0, 2, 0, 2, 2, 2, 1, 2, 2]",020222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18934,"[1, 2, 0, 2, 2, 2, 1, 2, 2]",120222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18935,"[2, 2, 0, 2, 2, 2, 1, 2, 2]",220222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18936,"[0, 0, 1, 2, 2, 2, 1, 2, 2]",001222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18937,"[1, 0, 1, 2, 2, 2, 1, 2, 2]",101222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18938,"[2, 0, 1, 2, 2, 2, 1, 2, 2]",201222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18939,"[0, 1, 1, 2, 2, 2, 1, 2, 2]",011222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18940,"[1, 1, 1, 2, 2, 2, 1, 2, 2]",111222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18941,"[2, 1, 1, 2, 2, 2, 1, 2, 2]",211222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18942,"[0, 2, 1, 2, 2, 2, 1, 2, 2]",021222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18943,"[1, 2, 1, 2, 2, 2, 1, 2, 2]",121222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18944,"[2, 2, 1, 2, 2, 2, 1, 2, 2]",221222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18945,"[0, 0, 2, 2, 2, 2, 1, 2, 2]",002222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18946,"[1, 0, 2, 2, 2, 2, 1, 2, 2]",102222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18947,"[2, 0, 2, 2, 2, 2, 1, 2, 2]",202222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18948,"[0, 1, 2, 2, 2, 2, 1, 2, 2]",012222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18949,"[1, 1, 2, 2, 2, 2, 1, 2, 2]",112222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18950,"[2, 1, 2, 2, 2, 2, 1, 2, 2]",212222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18951,"[0, 2, 2, 2, 2, 2, 1, 2, 2]",022222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18952,"[1, 2, 2, 2, 2, 2, 1, 2, 2]",122222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18953,"[2, 2, 2, 2, 2, 2, 1, 2, 2]",222222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18954,"[0, 0, 0, 0, 0, 0, 2, 2, 2]",000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18955,"[1, 0, 0, 0, 0, 0, 2, 2, 2]",100000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18956,"[2, 0, 0, 0, 0, 0, 2, 2, 2]",200000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18957,"[0, 1, 0, 0, 0, 0, 2, 2, 2]",010000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18958,"[1, 1, 0, 0, 0, 0, 2, 2, 2]",110000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18959,"[2, 1, 0, 0, 0, 0, 2, 2, 2]",210000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18960,"[0, 2, 0, 0, 0, 0, 2, 2, 2]",020000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18961,"[1, 2, 0, 0, 0, 0, 2, 2, 2]",120000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18962,"[2, 2, 0, 0, 0, 0, 2, 2, 2]",220000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18963,"[0, 0, 1, 0, 0, 0, 2, 2, 2]",001000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18964,"[1, 0, 1, 0, 0, 0, 2, 2, 2]",101000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18965,"[2, 0, 1, 0, 0, 0, 2, 2, 2]",201000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18966,"[0, 1, 1, 0, 0, 0, 2, 2, 2]",011000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18967,"[1, 1, 1, 0, 0, 0, 2, 2, 2]",111000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18968,"[2, 1, 1, 0, 0, 0, 2, 2, 2]",211000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18969,"[0, 2, 1, 0, 0, 0, 2, 2, 2]",021000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18970,"[1, 2, 1, 0, 0, 0, 2, 2, 2]",121000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18971,"[2, 2, 1, 0, 0, 0, 2, 2, 2]",221000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18972,"[0, 0, 2, 0, 0, 0, 2, 2, 2]",002000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18973,"[1, 0, 2, 0, 0, 0, 2, 2, 2]",102000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18974,"[2, 0, 2, 0, 0, 0, 2, 2, 2]",202000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18975,"[0, 1, 2, 0, 0, 0, 2, 2, 2]",012000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18976,"[1, 1, 2, 0, 0, 0, 2, 2, 2]",112000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18977,"[2, 1, 2, 0, 0, 0, 2, 2, 2]",212000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18978,"[0, 2, 2, 0, 0, 0, 2, 2, 2]",022000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18979,"[1, 2, 2, 0, 0, 0, 2, 2, 2]",122000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18980,"[2, 2, 2, 0, 0, 0, 2, 2, 2]",222000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18981,"[0, 0, 0, 1, 0, 0, 2, 2, 2]",000100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18982,"[1, 0, 0, 1, 0, 0, 2, 2, 2]",100100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18983,"[2, 0, 0, 1, 0, 0, 2, 2, 2]",200100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18984,"[0, 1, 0, 1, 0, 0, 2, 2, 2]",010100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18985,"[1, 1, 0, 1, 0, 0, 2, 2, 2]",110100222,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18986,"[2, 1, 0, 1, 0, 0, 2, 2, 2]",210100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18987,"[0, 2, 0, 1, 0, 0, 2, 2, 2]",020100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18988,"[1, 2, 0, 1, 0, 0, 2, 2, 2]",120100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18989,"[2, 2, 0, 1, 0, 0, 2, 2, 2]",220100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18990,"[0, 0, 1, 1, 0, 0, 2, 2, 2]",001100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
