,model_action,best_action_t_plus_1,mean_price,original_price
0,H,H,0.922,8486.751
1,H,H,0.919,8453.877
2,H,B,0.919,8454.690999999999
3,H,B,0.919,8453.841
4,H,H,0.9179999999999999,8449.061
5,H,B,0.92,8462.926
6,H,H,0.919,8457.216999999999
7,H,B,0.919,8451.174
8,H,B,0.919,8456.161
9,H,B,0.919,8454.502
10,H,B,0.919,8452.751
11,H,H,0.9179999999999999,8441.458
12,H,H,0.9159999999999999,8429.071
13,H,B,0.9179999999999999,8446.652
14,H,B,0.922,8481.726
15,H,B,0.9259999999999999,8518.995
16,H,B,0.9309999999999999,8567.429
17,H,B,0.932,8572.755
18,H,B,0.9329999999999999,8578.992
19,H,B,0.9329999999999999,8578.961
20,H,B,0.9329999999999999,8584.938
21,H,B,0.9359999999999999,8615.519
22,H,H,0.935,8602.045
23,H,B,0.9359999999999999,8607.965
24,H,B,0.9359999999999999,8607.214
25,H,H,0.9329999999999999,8582.537
26,H,B,0.935,8600.088
27,H,H,0.934,8595.449
28,H,B,0.934,8591.9
29,H,B,0.934,8591.846
30,H,B,0.935,8601.975
31,H,H,0.934,8592.825
32,H,H,0.93,8556.558
33,H,B,0.93,8559.705
34,H,B,0.93,8556.698
35,H,B,0.93,8555.095
36,H,B,0.9309999999999999,8570.336
37,H,B,0.932,8569.696
38,H,H,0.9309999999999999,8567.589
39,H,B,0.934,8597.207
40,H,B,0.935,8601.909
41,H,H,0.9329999999999999,8584.629
42,H,B,0.9329999999999999,8588.078000000001
43,H,H,0.932,8571.546
44,H,B,0.932,8572.935
45,H,B,0.9329999999999999,8587.779
46,H,B,0.9329999999999999,8583.017
47,H,H,0.9309999999999999,8571.091999999999
48,H,B,0.9329999999999999,8587.149
49,H,B,0.935,8598.43
50,H,H,0.9329999999999999,8588.064
51,H,B,0.935,8598.478000000001
52,H,H,0.934,8594.443000000001
53,H,H,0.9309999999999999,8567.764000000001
54,H,H,0.93,8558.333
55,H,B,0.93,8556.671999999999
56,H,B,0.9309999999999999,8567.311
57,H,B,0.9309999999999999,8569.7
58,H,B,0.932,8573.568000000001
59,H,B,0.9329999999999999,8581.742
60,H,H,0.9309999999999999,8565.244
61,H,B,0.9309999999999999,8561.171999999999
62,H,B,0.9309999999999999,8566.229
63,H,B,0.9309999999999999,8562.644
64,H,B,0.932,8569.59
65,H,B,0.932,8573.924
66,H,H,0.9309999999999999,8566.091999999999
67,H,H,0.93,8559.793
68,H,B,0.9309999999999999,8561.087
69,H,B,0.9309999999999999,8563.189
70,H,B,0.9309999999999999,8567.317
71,H,H,0.9259999999999999,8523.798
72,H,H,0.925,8507.326
73,H,H,0.9209999999999999,8471.553
74,H,B,0.9229999999999999,8491.039
75,H,B,0.924,8498.841999999999
76,H,H,0.9229999999999999,8487.666
77,H,B,0.925,8509.083
78,H,B,0.93,8558.577
79,H,B,0.9329999999999999,8582.039
80,H,B,0.943,8671.016
81,H,B,0.946,8699.358
82,H,H,0.9440000000000001,8690.332
83,H,B,0.945,8694.899
84,H,B,0.945,8694.669
85,H,H,0.943,8674.107
86,H,B,0.943,8669.951
87,H,H,0.941,8657.274
88,H,B,0.9420000000000001,8662.461
89,H,B,0.9420000000000001,8669.295
90,H,H,0.941,8655.799
91,H,H,0.94,8651.301
92,H,H,0.9390000000000001,8636.484
93,H,B,0.94,8646.853000000001
94,H,B,0.941,8652.761999999999
95,H,H,0.94,8646.058
96,H,B,0.94,8643.298
97,H,H,0.9390000000000001,8640.527
98,H,H,0.935,8606.502
99,H,B,0.9359999999999999,8612.346
100,H,H,0.9329999999999999,8580.354
101,H,B,0.934,8587.793
102,H,B,0.934,8592.121
103,H,B,0.9359999999999999,8612.962
104,H,B,0.9359999999999999,8610.93
105,H,H,0.935,8601.527
106,H,H,0.934,8594.968
107,H,H,0.9329999999999999,8586.543
108,H,B,0.935,8597.392
109,H,H,0.934,8589.143
110,H,B,0.935,8605.315
111,H,B,0.9359999999999999,8611.329
112,H,H,0.935,8601.554
113,H,H,0.934,8596.52
114,H,B,0.934,8593.529
115,H,H,0.9329999999999999,8580.571
116,H,H,0.9309999999999999,8570.112
117,H,B,0.934,8592.992
118,H,B,0.934,8595.004
119,H,B,0.934,8593.726999999999
120,H,B,0.935,8603.888
121,H,B,0.935,8599.49
122,H,B,0.9359999999999999,8609.979
123,H,B,0.937,8624.638
124,H,B,0.937,8620.023000000001
125,H,B,0.937,8617.015
126,H,B,0.937,8618.655999999999
127,H,B,0.9390000000000001,8640.05
128,H,B,0.9390000000000001,8638.649
129,H,H,0.9359999999999999,8609.729
130,H,B,0.9359999999999999,8613.663
131,H,H,0.934,8591.537
132,H,B,0.937,8617.834
133,H,H,0.935,8605.216999999999
134,H,H,0.934,8587.152
135,H,H,0.932,8577.054
136,H,B,0.932,8578.757
137,H,H,0.929,8550.085
138,H,H,0.927,8529.16
139,H,H,0.925,8514.368
140,H,B,0.9259999999999999,8521.232
141,H,B,0.9279999999999999,8539.35
142,H,B,0.9309999999999999,8565.87
143,H,B,0.932,8570.28
144,H,B,0.932,8570.721
145,H,B,0.932,8574.72
146,H,H,0.9309999999999999,8568.591999999999
147,H,B,0.9309999999999999,8565.197
148,H,H,0.929,8548.939
149,H,B,0.93,8553.731
150,H,H,0.9279999999999999,8539.541
151,H,B,0.929,8546.565
152,H,B,0.93,8557.686
153,H,B,0.932,8573.815
154,H,B,0.932,8573.954
155,H,H,0.9309999999999999,8562.499
156,H,H,0.929,8549.444
157,H,B,0.929,8543.264000000001
158,H,B,0.93,8557.669
159,H,H,0.9279999999999999,8534.916
160,H,H,0.924,8501.89
161,H,B,0.925,8509.528
162,H,B,0.9279999999999999,8537.349
163,H,B,0.93,8557.324
164,H,H,0.927,8530.721
165,H,H,0.924,8501.825
166,H,H,0.922,8485.113000000001
167,H,B,0.922,8484.21
168,H,B,0.922,8483.921999999999
169,H,B,0.924,8503.451
170,H,B,0.927,8529.255
171,H,B,0.927,8525.994
172,H,B,0.927,8531.259
173,H,B,0.9279999999999999,8535.043
174,H,H,0.9259999999999999,8522.638
175,H,B,0.929,8544.924
176,H,B,0.9309999999999999,8568.485999999999
177,H,B,0.932,8572.402
178,H,B,0.932,8571.554
179,H,H,0.9309999999999999,8563.966999999999
180,H,B,0.9309999999999999,8561.193000000001
181,H,H,0.93,8560.729
182,H,B,0.9329999999999999,8577.99
183,H,B,0.9329999999999999,8582.55
184,H,B,0.935,8599.765
185,H,H,0.9329999999999999,8585.619
186,H,B,0.9329999999999999,8578.89
187,H,H,0.932,8570.93
188,H,H,0.9309999999999999,8565.815999999999
189,H,B,0.9309999999999999,8568.778
190,H,B,0.9309999999999999,8560.742
191,H,H,0.93,8556.588
192,H,B,0.9309999999999999,8564.853000000001
193,H,B,0.9309999999999999,8569.146
194,H,B,0.9309999999999999,8563.298
195,H,B,0.932,8579.528
196,H,B,0.934,8591.659
197,H,H,0.9329999999999999,8581.333
198,H,B,0.9329999999999999,8585.402
199,H,H,0.932,8575.809000000001
200,H,H,0.9309999999999999,8570.015
201,H,B,0.9309999999999999,8564.039
202,H,B,0.932,8572.246
203,H,B,0.9329999999999999,8587.756
204,H,B,0.9329999999999999,8587.088
205,H,H,0.932,8577.383
206,H,B,0.9329999999999999,8583.543
207,H,B,0.934,8588.65
208,H,B,0.934,8591.690999999999
209,H,H,0.932,8573.157
210,H,B,0.932,8572.681999999999
211,H,B,0.932,8578.392
212,H,H,0.9309999999999999,8564.222
213,H,B,0.935,8602.360999999999
214,H,B,0.937,8617.322
215,H,H,0.9359999999999999,8611.934000000001
216,H,B,0.9359999999999999,8606.8
217,H,H,0.935,8606.019
218,H,H,0.934,8596.485999999999
219,H,B,0.935,8597.498
220,H,H,0.934,8594.944
221,H,B,0.935,8604.491
222,H,H,0.932,8572.858
223,H,H,0.9309999999999999,8561.724
224,H,B,0.9329999999999999,8585.404
225,H,H,0.932,8578.458
226,H,B,0.935,8603.614
227,H,B,0.9359999999999999,8613.985
228,H,H,0.935,8600.208
229,H,B,0.9359999999999999,8614.655
230,H,H,0.935,8603.617
231,H,B,0.9359999999999999,8612.546999999999
232,H,B,0.9359999999999999,8609.143
233,H,B,0.9359999999999999,8613.776
234,H,B,0.9359999999999999,8609.723
235,H,H,0.935,8606.007
236,H,B,0.9359999999999999,8612.828000000001
237,H,B,0.9359999999999999,8615.246
238,H,B,0.938,8626.16
239,H,H,0.9359999999999999,8613.681
240,H,H,0.935,8605.749
241,H,B,0.937,8620.336
242,H,B,0.94,8645.719000000001
243,H,B,0.9440000000000001,8681.666
244,H,B,0.9440000000000001,8683.248
245,H,B,0.9440000000000001,8684.677
246,H,H,0.943,8673.946
247,H,B,0.9440000000000001,8685.105
248,H,B,0.946,8704.708
249,H,B,0.9470000000000001,8716.452
250,H,B,0.95,8740.809000000001
251,H,B,0.98,9013.818000000001
252,H,B,0.988,9084.489
253,H,H,0.986,9068.681999999999
254,H,H,0.981,9025.934000000001
255,H,H,0.978,8996.502
256,H,H,0.976,8978.859
257,H,H,0.972,8939.106
258,H,H,0.968,8904.458
259,H,H,0.966,8889.346
260,H,B,0.9670000000000001,8897.87
261,H,B,0.9690000000000001,8915.66
262,H,B,0.97,8920.375
263,H,H,0.9690000000000001,8911.39
264,H,H,0.9670000000000001,8898.534
265,H,H,0.9640000000000001,8871.657
266,H,B,0.9640000000000001,8863.940999999999
267,H,B,0.965,8878.93
268,H,B,0.9670000000000001,8896.817
269,H,B,0.9670000000000001,8892.59
270,H,B,0.968,8909.891
271,H,B,0.968,8902.454
272,H,H,0.9670000000000001,8898.644
273,H,B,0.9690000000000001,8912.094000000001
274,H,B,0.97,8927.266
275,H,H,0.9690000000000001,8915.075
276,H,B,0.9740000000000001,8963.416
277,H,B,0.975,8969.997
278,H,B,0.975,8967.956
279,H,B,0.975,8970.152
280,H,B,0.976,8976.516
281,H,B,0.976,8981.515
282,H,B,0.977,8991.216999999999
283,H,B,0.978,8996.782
284,H,H,0.975,8972.274
285,H,B,0.975,8967.257
286,H,B,0.975,8971.745
287,H,B,0.975,8973.55
288,H,B,0.976,8979.8
289,H,B,0.976,8978.596
290,H,B,0.976,8983.138
291,H,B,0.977,8991.252
292,H,B,0.985,9060.636999999999
293,H,B,0.985,9063.121
294,H,H,0.983,9047.872
295,H,B,0.983,9044.139000000001
296,H,B,0.983,9044.739
297,H,B,0.985,9057.177
298,H,H,0.9840000000000001,9053.926
299,H,B,0.985,9059.453000000001
300,H,B,0.986,9066.154
301,H,B,0.987,9082.902
302,H,B,0.99,9106.911
303,H,H,0.987,9084.85
304,H,B,0.987,9079.54
305,H,H,0.985,9063.627
306,H,H,0.963,8859.976999999999
307,H,H,0.932,8569.157
308,H,H,0.9229999999999999,8493.71
309,H,H,0.9209999999999999,8476.306
310,H,B,0.924,8504.09
311,H,H,0.9229999999999999,8493.218
312,H,B,0.9229999999999999,8489.837
313,H,H,0.92,8462.452
314,H,B,0.9229999999999999,8487.9
315,H,B,0.9229999999999999,8491.71
316,H,B,0.925,8504.029
317,H,B,0.929,8546.187
318,H,B,0.929,8548.341999999999
319,H,H,0.9279999999999999,8536.332
320,H,B,0.9279999999999999,8536.839
321,H,H,0.927,8525.445
322,H,B,0.929,8541.893
323,H,B,0.929,8549.952
324,H,B,0.929,8544.919
325,H,H,0.9259999999999999,8519.041
326,H,B,0.9259999999999999,8521.508
327,H,B,0.927,8527.988000000001
328,H,B,0.929,8543.882
329,H,B,0.929,8542.731
330,H,B,0.93,8554.469000000001
331,H,H,0.929,8543.576
332,H,B,0.929,8551.463
333,H,H,0.9279999999999999,8535.011
334,H,B,0.9279999999999999,8533.615
335,H,H,0.925,8507.530999999999
336,H,H,0.924,8504.898000000001
337,H,B,0.9259999999999999,8523.018
338,H,B,0.927,8526.025
339,H,H,0.9259999999999999,8520.436
340,H,B,0.927,8524.043
341,H,H,0.925,8510.097
342,H,B,0.9259999999999999,8515.983
343,H,H,0.925,8506.296
344,H,H,0.924,8503.106
345,H,B,0.925,8506.908000000001
346,H,B,0.925,8504.206
347,H,H,0.924,8504.837
348,H,B,0.925,8508.76
349,H,H,0.924,8499.885
350,H,H,0.9229999999999999,8495.169
351,H,B,0.9229999999999999,8491.695
352,H,H,0.922,8482.505
353,H,B,0.922,8483.201
354,H,B,0.925,8505.378
355,H,H,0.924,8505.242
356,H,B,0.924,8497.146
357,H,H,0.9209999999999999,8474.462
358,H,B,0.922,8480.651
359,H,B,0.925,8511.774
360,H,B,0.9259999999999999,8515.239
361,H,B,0.9259999999999999,8517.907
362,H,H,0.925,8511.032
363,H,B,0.925,8509.733
364,H,H,0.924,8495.931
365,H,B,0.924,8501.938
366,H,B,0.925,8508.538
367,H,B,0.925,8512.353000000001
368,H,B,0.927,8525.171
369,H,H,0.9259999999999999,8519.825
370,H,H,0.924,8502.084
371,H,B,0.9259999999999999,8515.143
372,H,B,0.9259999999999999,8518.96
373,H,B,0.9259999999999999,8517.527
374,H,B,0.929,8546.956
375,H,B,0.932,8575.473
376,H,B,0.932,8574.569
377,H,B,0.9329999999999999,8585.26
378,H,H,0.932,8571.183
379,H,B,0.932,8574.413
380,H,B,0.934,8591.212
381,H,B,0.9359999999999999,8608.931
382,H,H,0.934,8596.609
383,H,H,0.932,8578.154
384,H,B,0.9329999999999999,8586.812
385,H,B,0.9329999999999999,8588.181
386,H,H,0.932,8570.674
387,H,B,0.932,8577.109
388,H,H,0.93,8550.577
389,H,H,0.9259999999999999,8520.803
390,H,B,0.9259999999999999,8520.53
391,H,B,0.929,8544.588
392,H,B,0.929,8550.896
393,H,B,0.929,8548.278
394,H,H,0.925,8509.879
395,H,B,0.925,8512.509
396,H,B,0.927,8530.956
397,H,B,0.9279999999999999,8537.333
398,H,H,0.927,8527.896999999999
399,H,B,0.9279999999999999,8537.739
400,H,H,0.927,8533.265
401,H,B,0.9279999999999999,8535.289
402,H,H,0.927,8525.271999999999
403,H,H,0.9259999999999999,8519.294
404,H,B,0.929,8541.953000000001
405,H,B,0.9309999999999999,8567.112
406,H,B,0.9309999999999999,8564.569
407,H,H,0.93,8550.57
408,H,H,0.927,8529.942
409,H,B,0.9279999999999999,8532.521
410,H,H,0.927,8530.55
411,H,B,0.927,8532.089
412,H,B,0.9279999999999999,8532.918
413,H,B,0.9279999999999999,8540.379
414,H,B,0.9279999999999999,8538.372
415,H,B,0.929,8540.44
416,H,H,0.9279999999999999,8538.505
417,H,B,0.9279999999999999,8536.3
418,H,B,0.9279999999999999,8534.614
419,H,B,0.93,8552.878
420,H,B,0.9309999999999999,8562.969000000001
421,H,H,0.93,8560.353000000001
422,H,B,0.934,8588.117
423,H,B,0.935,8601.341999999999
424,H,H,0.934,8591.261999999999
425,H,H,0.9329999999999999,8580.763
426,H,B,0.934,8589.208
427,H,B,0.935,8601.858
428,H,B,0.935,8600.771999999999
429,H,B,0.9359999999999999,8611.759
430,H,H,0.934,8596.271
431,H,B,0.9359999999999999,8614.280999999999
432,H,B,0.937,8617.42
433,H,B,0.937,8624.190999999999
434,H,B,0.937,8623.876
435,H,B,0.937,8622.347
436,H,B,0.938,8629.328000000001
437,H,H,0.937,8624.357
438,H,B,0.937,8620.142
439,H,H,0.9359999999999999,8611.984
440,H,H,0.935,8598.313
441,H,B,0.935,8600.158000000001
442,H,B,0.935,8604.726
443,H,H,0.934,8594.625
444,H,B,0.934,8592.593
445,H,B,0.934,8589.173
446,H,B,0.935,8600.321
447,H,B,0.9359999999999999,8615.805
448,H,B,0.9359999999999999,8614.964
449,H,B,0.937,8624.209
450,H,B,0.938,8625.055
451,H,H,0.937,8617.440999999999
452,H,H,0.9359999999999999,8612.254
453,H,B,0.9359999999999999,8605.44
454,H,B,0.9359999999999999,8610.997
455,H,B,0.9359999999999999,8613.199
456,H,H,0.9309999999999999,8563.295
457,H,H,0.9279999999999999,8536.966999999999
458,H,B,0.9279999999999999,8539.889000000001
459,H,H,0.925,8512.976
460,H,B,0.9259999999999999,8523.164
461,H,B,0.9279999999999999,8534.366
462,H,B,0.9279999999999999,8534.317
463,H,H,0.927,8527.692
464,H,B,0.9279999999999999,8535.436
465,H,B,0.9309999999999999,8564.646
466,H,H,0.93,8558.784
467,H,B,0.934,8592.785
468,H,B,0.935,8598.902
469,H,B,0.935,8598.864
470,H,B,0.9359999999999999,8615.595
471,H,B,0.941,8654.98
472,H,B,0.943,8672.041
473,H,H,0.9420000000000001,8665.08
474,H,H,0.94,8646.243
475,H,H,0.937,8614.862
476,H,H,0.9359999999999999,8612.421999999999
477,H,H,0.935,8607.002
478,H,B,0.9390000000000001,8638.548
479,H,B,0.94,8645.461
480,H,B,0.941,8652.835
481,H,B,0.941,8660.393
482,H,B,0.941,8656.966999999999
483,H,H,0.94,8646.678
484,H,B,0.94,8648.556999999999
485,H,B,0.94,8649.901
486,H,B,0.9420000000000001,8669.384
487,H,B,0.945,8694.29
488,H,H,0.9440000000000001,8683.185
489,H,H,0.9420000000000001,8670.453000000001
490,H,H,0.941,8655.377
491,H,H,0.9390000000000001,8642.655
492,H,B,0.941,8654.583
493,H,B,0.9420000000000001,8670.32
494,H,B,0.943,8676.615
495,H,H,0.941,8662.286
496,H,H,0.9390000000000001,8637.530999999999
497,H,B,0.9390000000000001,8640.09
498,H,B,0.9390000000000001,8633.504
499,H,H,0.937,8625.379
500,H,B,0.938,8634.302
501,H,B,0.9390000000000001,8643.814
502,H,B,0.9390000000000001,8636.06
503,H,B,0.941,8655.819
504,H,B,0.9440000000000001,8681.599
505,H,H,0.943,8676.016
506,H,B,0.9440000000000001,8682.818000000001
507,H,H,0.9420000000000001,8663.847
508,H,H,0.941,8654.365
509,H,H,0.9390000000000001,8636.311
510,H,B,0.94,8646.353000000001
511,H,B,0.9420000000000001,8664.141
512,H,B,0.943,8674.952
513,H,B,0.943,8674.992
514,H,B,0.9440000000000001,8684.687
515,H,B,0.9440000000000001,8686.757
516,H,H,0.943,8675.016
517,H,H,0.9420000000000001,8668.01
518,H,B,0.9420000000000001,8663.81
519,H,B,0.943,8679.459
520,H,H,0.941,8660.271999999999
521,H,H,0.94,8647.252
522,H,B,0.941,8658.48
523,H,B,0.9420000000000001,8668.878
524,H,H,0.9390000000000001,8636.668
525,H,H,0.938,8632.67
526,H,B,0.94,8649.45
527,H,B,0.94,8650.949
528,H,H,0.9390000000000001,8638.538
529,H,H,0.937,8622.632
530,H,H,0.9359999999999999,8611.849
531,H,B,0.9359999999999999,8606.792
532,H,B,0.9390000000000001,8636.445
533,H,H,0.937,8620.787
534,H,B,0.938,8624.604
535,H,H,0.9359999999999999,8616.005
536,H,B,0.938,8626.869
537,H,B,0.938,8627.793
538,H,B,0.94,8653.815
539,H,B,0.9440000000000001,8681.778
540,H,B,0.9440000000000001,8685.464
541,H,B,0.9440000000000001,8680.69
542,H,H,0.943,8676.845
543,H,B,0.9440000000000001,8679.811
544,H,H,0.938,8631.625
545,H,H,0.9359999999999999,8609.344000000001
546,H,B,0.9359999999999999,8610.753
547,H,H,0.932,8580.135
548,H,B,0.934,8593.392
549,H,H,0.9329999999999999,8579.112
550,H,H,0.93,8559.569
551,H,B,0.93,8555.091999999999
552,H,B,0.932,8577.508
553,H,B,0.934,8590.405999999999
554,H,B,0.934,8593.911
555,H,H,0.932,8573.95
556,H,B,0.932,8574.265
557,H,B,0.937,8613.815
558,H,B,0.937,8617.103000000001
559,H,H,0.9359999999999999,8610.034
560,H,H,0.935,8604.186
561,H,H,0.9329999999999999,8579.694
562,H,H,0.932,8570.553
563,H,B,0.9329999999999999,8582.039
564,H,B,0.9359999999999999,8607.165
565,H,B,0.937,8621.114
566,H,H,0.9359999999999999,8612.914
567,H,B,0.9390000000000001,8634.588
568,H,H,0.938,8631.892
569,H,B,0.94,8645.360999999999
570,H,B,0.94,8647.299
571,H,H,0.9390000000000001,8637.225
572,H,B,0.9390000000000001,8637.505
573,H,H,0.938,8632.521999999999
574,H,B,0.9390000000000001,8638.162
575,H,B,0.9390000000000001,8639.293
576,H,H,0.937,8625.382
577,H,B,0.937,8617.440999999999
578,H,B,0.938,8625.687
579,H,B,0.9390000000000001,8636.442
580,H,H,0.938,8629.953000000001
581,H,H,0.935,8605.030999999999
582,H,B,0.937,8619.555
583,H,H,0.935,8603.0
584,H,B,0.935,8603.754
585,H,H,0.9329999999999999,8584.584
586,H,H,0.932,8574.399
587,H,B,0.932,8574.971
588,H,B,0.9329999999999999,8578.757
589,H,B,0.9329999999999999,8586.567
590,H,H,0.932,8573.1
591,H,B,0.932,8573.356
592,H,H,0.93,8555.159
593,H,H,0.925,8508.245
594,H,B,0.925,8510.833
595,H,H,0.924,8499.268
596,H,B,0.9259999999999999,8517.72
597,H,B,0.9259999999999999,8516.107
598,H,H,0.925,8511.773000000001
599,H,B,0.925,8511.929
600,H,H,0.924,8503.709
601,H,B,0.924,8504.056999999999
602,H,B,0.9259999999999999,8514.996
603,H,B,0.9259999999999999,8518.201
604,H,H,0.925,8510.724
605,H,B,0.9259999999999999,8518.478000000001
606,H,B,0.927,8530.994
607,H,B,0.9279999999999999,8540.61
608,H,B,0.9279999999999999,8538.318000000001
609,H,H,0.927,8532.325
610,H,H,0.9259999999999999,8523.007
611,H,B,0.9259999999999999,8520.817
612,H,B,0.927,8530.729
613,H,B,0.9279999999999999,8538.24
614,H,B,0.9279999999999999,8540.532
615,H,B,0.9279999999999999,8537.706
616,H,H,0.927,8530.524
617,H,B,0.927,8526.366
618,H,B,0.929,8542.407
619,H,H,0.9279999999999999,8533.521999999999
620,H,B,0.9279999999999999,8537.367
621,H,H,0.927,8531.291
622,H,H,0.9259999999999999,8519.043
623,H,B,0.9259999999999999,8514.841
624,H,B,0.927,8527.237
625,H,B,0.932,8578.018
626,H,B,0.9329999999999999,8583.629
627,H,B,0.934,8589.069
628,H,H,0.9329999999999999,8583.366
629,H,B,0.934,8588.915
630,H,H,0.9329999999999999,8588.718
631,H,B,0.934,8592.535
632,H,B,0.934,8591.638
633,H,H,0.9329999999999999,8585.926
634,H,B,0.934,8595.984
635,H,B,0.937,8617.959
636,H,B,0.937,8623.594000000001
637,H,H,0.9329999999999999,8583.48
638,H,H,0.9309999999999999,8569.167
639,H,B,0.932,8578.743
640,H,B,0.932,8573.511
641,H,B,0.932,8573.925
642,H,B,0.932,8575.46
643,H,B,0.9329999999999999,8581.141
644,H,H,0.932,8571.66
645,H,B,0.932,8572.257
646,H,H,0.9309999999999999,8564.542
647,H,B,0.9309999999999999,8566.558
648,H,B,0.932,8576.177
649,H,B,0.932,8572.322
650,H,B,0.932,8576.686
651,H,H,0.9309999999999999,8570.138
652,H,H,0.929,8547.078000000001
653,H,H,0.927,8529.19
654,H,B,0.9279999999999999,8532.528
655,H,B,0.9279999999999999,8535.57
656,H,B,0.9279999999999999,8536.976999999999
657,H,B,0.929,8542.443000000001
658,H,B,0.929,8546.055
659,H,B,0.93,8551.707
660,H,H,0.929,8549.936
661,H,B,0.929,8545.513
662,H,B,0.9309999999999999,8566.759
663,H,B,0.932,8575.328000000001
664,H,H,0.9309999999999999,8570.325
665,H,B,0.9329999999999999,8587.115
666,H,B,0.934,8593.041
667,H,B,0.9359999999999999,8615.971
668,H,H,0.934,8594.219000000001
669,H,B,0.934,8592.405999999999
670,H,B,0.934,8593.439
671,H,B,0.934,8591.074
672,H,H,0.93,8559.72
673,H,B,0.93,8551.825
674,H,B,0.93,8558.402
675,H,B,0.9309999999999999,8566.612
676,H,B,0.932,8576.48
677,H,B,0.932,8578.403
678,H,H,0.93,8553.692
679,H,B,0.9309999999999999,8563.326
680,H,B,0.9309999999999999,8567.447
681,H,B,0.932,8570.851999999999
682,H,H,0.9309999999999999,8561.194
683,H,B,0.932,8576.189
684,H,B,0.932,8575.323
685,H,B,0.934,8592.972
686,H,B,0.934,8591.036
687,H,H,0.9329999999999999,8587.136999999999
688,H,B,0.9329999999999999,8582.601999999999
689,H,B,0.9329999999999999,8582.738000000001
690,H,B,0.9329999999999999,8587.498
691,H,B,0.934,8592.379
692,H,B,0.935,8597.292
693,H,H,0.934,8593.216999999999
694,H,H,0.9329999999999999,8588.643
695,H,B,0.9329999999999999,8580.768
696,H,B,0.9329999999999999,8581.408000000001
697,H,H,0.932,8574.212
698,H,B,0.932,8569.459
699,H,H,0.9309999999999999,8566.128
700,H,B,0.9309999999999999,8565.321
701,H,B,0.932,8574.183
702,H,H,0.9309999999999999,8569.998
703,H,B,0.9309999999999999,8563.793
704,H,H,0.93,8560.327
705,H,B,0.9309999999999999,8564.514000000001
706,H,B,0.9309999999999999,8565.701
707,H,H,0.927,8530.966999999999
708,H,B,0.929,8544.161
709,H,B,0.9309999999999999,8565.295
710,H,H,0.93,8559.553
711,H,H,0.929,8543.528
712,H,B,0.929,8542.193000000001
713,H,H,0.9279999999999999,8534.997
714,H,H,0.927,8529.474
715,H,B,0.929,8543.07
716,H,B,0.929,8542.354
717,H,H,0.9279999999999999,8537.296
718,H,H,0.9259999999999999,8520.744
719,H,H,0.925,8511.296999999999
720,H,H,0.924,8502.964
721,H,H,0.92,8462.702
722,H,H,0.9179999999999999,8447.952
723,H,B,0.9179999999999999,8440.993
724,H,H,0.917,8434.31
725,H,B,0.917,8434.919
726,H,H,0.915,8416.042
727,H,H,0.912,8390.92
728,H,B,0.915,8422.114
729,H,B,0.915,8419.874
730,H,H,0.914,8407.355
731,H,B,0.915,8416.754
732,H,B,0.915,8420.45
733,H,B,0.9159999999999999,8428.774
734,H,B,0.9159999999999999,8423.881
735,H,H,0.914,8409.518
736,H,B,0.915,8414.633
737,H,B,0.9159999999999999,8422.285
738,H,H,0.915,8417.796999999999
739,H,B,0.915,8419.017
740,H,B,0.9159999999999999,8424.357
741,H,B,0.917,8434.627
742,H,B,0.9179999999999999,8451.016
743,H,B,0.92,8467.127
744,H,B,0.9209999999999999,8469.168
745,H,B,0.9209999999999999,8468.767
746,H,B,0.9229999999999999,8491.765
747,H,B,0.932,8575.373
748,H,B,0.94,8649.498
749,H,H,0.938,8631.671
750,H,H,0.937,8618.374
751,H,H,0.934,8595.199
752,H,B,0.935,8597.751
753,H,H,0.934,8596.143
754,H,B,0.9359999999999999,8605.065999999999
755,H,H,0.935,8603.366
756,H,B,0.937,8616.325
757,H,B,0.938,8634.644
758,H,B,0.9390000000000001,8639.452
759,H,B,0.9390000000000001,8638.885
760,H,H,0.937,8620.646999999999
761,H,B,0.937,8616.587
762,H,B,0.938,8629.274
763,H,B,0.938,8628.175
764,H,B,0.9390000000000001,8641.280999999999
765,H,B,0.9390000000000001,8638.545
766,H,B,0.94,8646.266
767,H,H,0.9390000000000001,8643.094000000001
768,H,B,0.94,8650.496
769,H,H,0.9390000000000001,8641.213
770,H,B,0.9390000000000001,8639.667
771,H,H,0.937,8622.537
772,H,H,0.9359999999999999,8613.949
773,H,B,0.9359999999999999,8614.253
774,H,B,0.9359999999999999,8613.131
775,H,B,0.9359999999999999,8609.073
776,H,B,0.937,8622.667
777,H,B,0.9390000000000001,8640.151
778,H,B,0.9390000000000001,8643.605
779,H,B,0.9390000000000001,8635.738000000001
780,H,H,0.938,8629.192
781,H,B,0.938,8628.376
782,H,B,0.9390000000000001,8640.591999999999
783,H,B,0.9390000000000001,8643.439
784,H,H,0.938,8630.065999999999
785,H,B,0.9390000000000001,8637.675
786,H,H,0.937,8624.872
787,H,B,0.938,8629.618
788,H,B,0.9390000000000001,8635.482
789,H,H,0.937,8616.628
790,H,B,0.937,8617.241
791,H,H,0.935,8602.788
792,H,H,0.932,8572.280999999999
793,H,B,0.9329999999999999,8583.888
794,H,B,0.934,8591.815
795,H,B,0.9359999999999999,8607.545
796,H,B,0.9390000000000001,8642.934000000001
797,H,B,0.94,8644.95
798,H,H,0.9390000000000001,8642.273000000001
799,H,B,0.9390000000000001,8640.978000000001
